County,Election Date,Precinct,Contest Group ID,Contest Type,Contest Name,Choice,Choice Party,Vote For,Election Day,One Stop,Absentee by Mail,Provisional,Total Votes,Real Precinct
RANDOLPH,11/8/22,NM,760010,C,CITY OF ARCHDALE CITY COUNCIL AT-LARGE,Lorie Mabe-McCroskey, ,1,0,0,0,0,0,Y
RANDOLPH,11/8/22,NM,760012,C,CITY OF ARCHDALE CITY COUNCIL WARD 04,Write-In (Miscellaneous),,1,0,0,0,0,0,Y
RANDOLPH,11/8/22,TR,760011,C,CITY OF ARCHDALE CITY COUNCIL WARD 01,Write-In (Miscellaneous),,1,1,0,0,0,1,Y
RANDOLPH,11/8/22,AR,760010,C,CITY OF ARCHDALE CITY COUNCIL AT-LARGE,Kelly Grooms, ,1,620,1195,56,1,1872,Y
RANDOLPH,11/8/22,AR,760012,C,CITY OF ARCHDALE CITY COUNCIL WARD 04,Write-In (Miscellaneous),,1,9,29,0,0,38,Y
RANDOLPH,11/8/22,AR,760012,C,CITY OF ARCHDALE CITY COUNCIL WARD 04,John A. Glass, ,1,975,1776,102,1,2854,Y
RANDOLPH,11/8/22,TR,760012,C,CITY OF ARCHDALE CITY COUNCIL WARD 04,Write-In (Miscellaneous),,1,0,0,0,0,0,Y
RANDOLPH,11/8/22,AR,760010,C,CITY OF ARCHDALE CITY COUNCIL AT-LARGE,Lorie Mabe-McCroskey, ,1,516,972,62,0,1550,Y
RANDOLPH,11/8/22,AR,760010,C,CITY OF ARCHDALE CITY COUNCIL AT-LARGE,Write-In (Miscellaneous),,1,3,8,0,0,11,Y
RANDOLPH,11/8/22,NM,760012,C,CITY OF ARCHDALE CITY COUNCIL WARD 04,John A. Glass, ,1,0,0,0,0,0,Y
RANDOLPH,11/8/22,NM,760010,C,CITY OF ARCHDALE CITY COUNCIL AT-LARGE,Write-In (Miscellaneous),,1,0,0,0,0,0,Y
RANDOLPH,11/8/22,NM,760011,C,CITY OF ARCHDALE CITY COUNCIL WARD 01,Write-In (Miscellaneous),,1,0,0,0,0,0,Y
RANDOLPH,11/8/22,TR,760010,C,CITY OF ARCHDALE CITY COUNCIL AT-LARGE,Lorie Mabe-McCroskey, ,1,11,31,0,0,42,Y
RANDOLPH,11/8/22,NM,760011,C,CITY OF ARCHDALE CITY COUNCIL WARD 01,Larry Warlick, ,1,0,0,0,0,0,Y
RANDOLPH,11/8/22,AR,760011,C,CITY OF ARCHDALE CITY COUNCIL WARD 01,Larry Warlick, ,1,959,1782,102,1,2844,Y
